store_item_name;client_id;Date;dollar_spent
pack_c;p2b64p4432p;2015-11-12;1.99
bundle_3;p9827p4272p;2015-12-03;21.99
pack_a;p6433p4fzcp;2015-11-23;0.99
bundle_10;p3297p11e7p;2015-11-21;18.5
pack_c;p83azp461dp;2015-12-03;1.99
pack_c;pbecap11e6p;2015-11-30;1.99
pack_b;p7acap4cz3p;2015-12-10;1.2
pack_a;p08dzp4ed8p;2015-11-16;0.99
bundle_8;pbff4p11e6p;2015-12-02;18.5
pack_a;pe06zp424dp;2015-11-27;0.99
pack_a;pc01zp11e6p;2015-11-29;0.99
pack_c;pzbfdp11e7p;2015-11-23;1.99
bundle_2;pfcfzp4z4dp;2015-11-21;1.5
pack_c;pbdcep11e6p;2015-11-30;1.99
pack_c;pz21cp4fazp;2015-11-16;1.99
pack_c;p3f42p48a4p;2015-11-14;1.99
pack_a;pe6cbp4374p;2015-11-16;0.99
bundle_2;p74z6p407dp;2015-11-12;1.5
pack_e;p1649p11e7p;2015-12-11;5
pack_a;p2f99p4306p;2015-12-12;0.99
pack_c;p2e4ep43f3p;2015-11-13;1.99
pack_a;p37a2p40d7p;2015-11-14;0.99
pack_b;pbe86p11e6p;2015-11-17;1.2
pack_a;paza4p4a8ap;2015-12-08;0.99
bundle_9;pz214p4z7cp;2015-11-12;18.5
pack_d;pzac1p4e44p;2015-11-30;2.5
pack_c;pd2ezp11e6p;2015-12-02;1.99
bundle_8;pf28fp4e7ap;2015-11-24;18.5
pack_c;pc40dp46d0p;2015-11-15;1.99
pack_a;pe87ap4c62p;2015-11-30;0.99
pack_b;pczbap4facp;2015-11-24;1.2
pack_a;pbd7zp4dd0p;2015-12-06;0.99
pack_c;p3ezep444dp;2015-11-27;1.99
pack_a;pd680p11e6p;2015-11-30;0.99
pack_b;pbff4p11e6p;2015-11-24;1.2
pack_a;pcacdp11e6p;2015-11-15;0.99
pack_c;pcc9dp44f6p;2015-11-30;1.99
bundle_3;pfcfzp4z4dp;2015-11-21;21.99
pack_a;p3d8zp4f11p;2015-11-19;0.99
bundle_8;p02f9p44f1p;2015-12-04;18.5
pack_e;p9b06p11e7p;2015-11-30;5
bundle_3;p321fp481cp;2015-11-28;21.99
bundle_9;p60ezp11e7p;2015-11-25;18.5
pack_a;p6f2dp11e7p;2015-11-26;0.99
bundle_1;p1ae4p4b1bp;2015-12-01;15.99
pack_a;pb323p41aap;2015-11-20;0.99
pack_a;p0709p4e0dp;2015-12-04;0.99
pack_a;p7d9ep11e7p;2015-11-16;0.99
bundle_10;pe8f3p4be8p;2015-11-16;18.5
pack_e;pz214p4z7cp;2015-11-19;5
pack_a;pbd94p11e6p;2015-12-07;0.99
bundle_9;p3f92p401bp;2015-12-09;18.5
bundle_9;p7a73p4022p;2015-11-20;18.5
pack_a;pz7bep11e7p;2015-11-27;0.99
pack_a;pa99dp48a7p;2015-12-04;0.99
pack_b;p3c72p4z77p;2015-12-10;1.2
bundle_10;p9996p11e7p;2015-12-03;18.5
pack_e;pcfebp11e6p;2015-12-05;5
pack_a;p1z67p4e19p;2015-11-17;0.99
pack_e;p66d4p11e7p;2015-12-11;5
pack_a;p6a18p4684p;2015-11-21;0.99
pack_a;p6179p11e7p;2015-12-06;0.99
pack_a;p93d4p4bccp;2015-11-24;0.99
pack_c;p9071p43f7p;2015-11-20;1.99
pack_e;p2022p44f2p;2015-11-31;5
pack_a;p1ca3p11e7p;2015-11-31;0.99
pack_a;pz799p11e7p;2015-12-04;0.99
bundle_3;p9ab1p11e7p;2015-11-23;21.99
bundle_8;pzfbbp476cp;2015-11-18;18.5
pack_b;pz8dzp11e7p;2015-12-10;1.2
pack_a;p826bp49fap;2015-11-21;0.99
pack_a;pd9aap4426p;2015-11-29;0.99
pack_c;pe930p11e6p;2015-11-24;1.99
pack_c;p8fd4p4280p;2015-11-23;1.99
pack_b;p994ap11e7p;2015-12-01;1.2
pack_a;pf486p47bcp;2015-12-10;0.99
pack_e;p76cep11e7p;2015-11-26;5
pack_a;pza20p11e7p;2015-11-15;0.99
pack_d;p3631p4abfp;2015-12-06;2.5
pack_e;pdae0p4dc2p;2015-11-22;5
bundle_1;p9a7ep11e7p;2015-12-05;15.99
pack_c;pbd88p11e6p;2015-12-10;1.99
pack_c;pdez4p4107p;2015-12-05;1.99
pack_e;p7700p11e7p;2015-11-25;5
pack_a;pe4f7p4462p;2015-11-19;0.99
pack_c;pazf3p11e7p;2015-11-23;1.99
pack_a;pz03zp48c3p;2015-11-31;0.99
pack_c;p3z2ep11e7p;2015-12-05;1.99
pack_a;pc784p4362p;2015-12-02;0.99
pack_a;pbff4p11e6p;2015-11-23;0.99
bundle_9;pbeazp11e6p;2015-12-05;18.5
pack_e;p4ffep11e7p;2015-11-20;5
bundle_8;p179dp11e7p;2015-11-18;18.5
pack_a;p338ap4982p;2015-11-15;0.99
pack_a;p90a1p470ep;2015-12-11;0.99
pack_a;pcb78p11e6p;2015-12-04;0.99
pack_d;pc4z7p4399p;2015-11-30;2.5
pack_a;pfaffp11e6p;2015-11-19;0.99
pack_e;p496ap424dp;2015-12-01;5
pack_a;pd848p11e6p;2015-12-11;0.99
bundle_1;p7f30p4z1dp;2015-11-24;15.99
pack_a;pc381p11e6p;2015-12-12;0.99
pack_e;pzf9bp4fcdp;2015-11-26;5
pack_a;p0709p4e0dp;2015-11-28;0.99
pack_e;p931ep11e7p;2015-12-03;5
pack_b;p4ac3p4edfp;2015-12-10;1.2
pack_c;p83b8p4989p;2015-11-16;1.99
pack_e;p86zep44cep;2015-11-15;5
pack_a;p1bbap11e7p;2015-11-18;0.99
bundle_9;pbe8dp11e6p;2015-11-12;18.5
pack_c;p1b3dp11e7p;2015-11-26;1.99
pack_e;p69c7p11e7p;2015-11-25;5
bundle_9;pc2bcp11e6p;2015-11-26;18.5
pack_a;pb0z7p421bp;2015-12-05;0.99
pack_c;pc42ap11e6p;2015-11-17;1.99
pack_c;pz121p47cbp;2015-11-23;1.99
bundle_8;p72b1p429bp;2015-11-15;18.5
pack_e;pbd9ap11e6p;2015-11-12;5
pack_a;p8c44p4c47p;2015-12-07;0.99
pack_b;pc1z9p11e6p;2015-11-17;1.2
pack_a;pz8dzp11e7p;2015-12-03;0.99
pack_a;p9899p11e7p;2015-11-30;0.99
pack_a;p1b67p403ap;2015-12-09;0.99
pack_a;p203ep11e7p;2015-12-01;0.99
pack_a;peb06p4dbbp;2015-11-31;0.99
pack_b;pc3d8p11e6p;2015-11-23;1.2
pack_c;paa3cp4ac6p;2015-12-06;1.99
pack_b;p1e3bp11e7p;2015-11-17;1.2
bundle_3;pc81ap11e6p;2015-12-09;21.99
pack_e;pz0a7p11e7p;2015-11-24;5
pack_b;p1496p11e7p;2015-11-15;1.2
pack_a;p8bccp4379p;2015-11-27;0.99
bundle_2;pbf47p11e6p;2015-11-15;1.5
pack_a;p1cz0p4cc9p;2015-11-28;0.99
pack_d;pbdd8p11e6p;2015-11-20;2.5
pack_b;p1c08p460dp;2015-11-31;1.2
pack_a;p66z6p4163p;2015-12-07;0.99
pack_b;pec91p4498p;2015-11-20;1.2
pack_a;p76c7p11e7p;2015-11-16;0.99
pack_a;p0z2fp4f69p;2015-11-13;0.99
pack_a;p804zp4772p;2015-11-29;0.99
pack_a;p42abp11e7p;2015-11-19;0.99
pack_e;p473cp4a46p;2015-12-03;5
pack_b;p08dzp4ed8p;2015-11-25;1.2
pack_c;pc37ap4c96p;2015-11-23;1.99
pack_c;p0e2ap4eacp;2015-12-12;1.99
bundle_1;p3az9p4a4ep;2015-12-02;15.99
pack_a;p6c4bp4a1dp;2015-12-11;0.99
pack_c;p99zbp4a92p;2015-11-20;1.99
pack_e;pc316p11e6p;2015-11-18;5
pack_c;p9e1dp11e7p;2015-11-16;1.99
bundle_9;pcbbep4zd2p;2015-11-26;18.5
pack_c;pf273p4744p;2015-11-30;1.99
pack_e;p708ep43bdp;2015-11-19;5
pack_a;pdbf4p44zfp;2015-12-02;0.99
pack_a;p0601p11e7p;2015-12-10;0.99
pack_c;pc4ecp11e6p;2015-11-25;1.99
pack_b;pc8dcp43bdp;2015-12-09;1.2
pack_e;pe370p4zf0p;2015-11-25;5
bundle_1;pbda8p11e6p;2015-12-05;15.99
bundle_3;pz24zp4e69p;2015-11-30;21.99
pack_a;pz74dp11e7p;2015-12-07;0.99
bundle_10;p048cp44bfp;2015-12-06;18.5
pack_a;pc381p11e6p;2015-11-31;0.99
pack_c;p3f96p4644p;2015-11-25;1.99
pack_c;p3610p47aap;2015-12-02;1.99
pack_b;p428bp4d1ap;2015-11-22;1.2
pack_b;pbe1ep11e6p;2015-11-30;1.2
pack_b;pf381p4f2fp;2015-11-15;1.2
pack_c;p9410p4d1ap;2015-11-21;1.99
pack_e;p32f9p48a6p;2015-11-28;5
pack_c;p1130p4ed1p;2015-12-06;1.99
pack_a;pe9b1p11e6p;2015-11-18;0.99
bundle_8;pa7aap43eap;2015-11-28;18.5
pack_b;pbd88p11e6p;2015-11-15;1.2
pack_e;pbe40p11e6p;2015-12-06;5
pack_a;p7af9p47b2p;2015-11-13;0.99
bundle_9;pz919p11e7p;2015-12-10;18.5
pack_a;pdbf4p44zfp;2015-12-10;0.99
bundle_1;p8c99p4047p;2015-12-06;15.99
bundle_9;p8e47p491cp;2015-11-28;18.5
pack_a;p6b39p43e3p;2015-12-10;0.99
pack_d;p33c9p4174p;2015-11-14;2.5
pack_a;pzc33p11e7p;2015-11-28;0.99
pack_a;pdcd2p11e6p;2015-12-05;0.99
pack_a;p4162p11e7p;2015-11-31;0.99
bundle_1;pc9a4p4ffap;2015-11-25;15.99
pack_e;pd0bbp484bp;2015-11-20;5
pack_a;pfz64p4cc9p;2015-12-01;0.99
pack_c;p8b99p4z60p;2015-11-14;1.99
bundle_1;p12f7p4fcdp;2015-11-14;15.99
pack_c;p9adzp11e7p;2015-11-26;1.99
bundle_3;pbe0dp11e6p;2015-12-10;21.99
bundle_10;pe9cfp40c4p;2015-11-13;18.5
pack_a;pcz44p11e6p;2015-11-13;0.99
pack_a;p626bp419cp;2015-12-03;0.99
pack_b;p97eep11e7p;2015-12-03;1.2
pack_a;pe243p11e6p;2015-11-14;0.99
pack_c;pf9eap4e6dp;2015-12-11;1.99
pack_c;p1b1cp440zp;2015-11-14;1.99
pack_a;p983dp11e7p;2015-11-22;0.99
bundle_8;p987zp11e7p;2015-12-09;18.5
pack_a;pbe0ep11e6p;2015-11-25;0.99
pack_b;p9c0ap11e7p;2015-12-09;1.2
pack_b;p69c6p43cfp;2015-11-30;1.2
pack_d;p1e3bp11e7p;2015-12-03;2.5
bundle_3;pcbd6p4222p;2015-11-26;21.99
pack_a;p048cp44bfp;2015-11-17;0.99
bundle_9;pc089p11e6p;2015-11-28;18.5
pack_a;pc784p4362p;2015-11-22;0.99
pack_c;p9b1cp11e7p;2015-11-25;1.99
pack_e;p42abp11e7p;2015-12-06;5
pack_c;pc43ap11e6p;2015-11-28;1.99
pack_b;p77aap48eap;2015-11-20;1.2
pack_a;p686cp4636p;2015-11-12;0.99
pack_b;p60z1p11e7p;2015-12-11;1.2
bundle_8;pzac1p4e44p;2015-12-06;18.5
pack_c;p2ddep4d38p;2015-11-13;1.99
pack_c;p0f30p42a9p;2015-11-31;1.99
pack_c;p80e0p11e7p;2015-11-21;1.99
pack_e;p14a9p11e7p;2015-11-12;5
pack_e;p9a7fp11e7p;2015-12-01;5
pack_a;p3b7zp44e1p;2015-11-29;0.99
bundle_10;p2bz8p11e7p;2015-12-02;18.5
pack_a;p86abp4728p;2015-11-27;0.99
bundle_2;pbe28p11e6p;2015-11-24;1.5
bundle_3;p3ff8p470fp;2015-12-02;21.99
pack_a;p9cb2p11e7p;2015-11-24;0.99
bundle_3;pzfbbp476cp;2015-11-24;21.99
pack_b;p90z0p11e7p;2015-12-10;1.2
pack_c;pa82fp11e7p;2015-12-11;1.99
pack_b;pd040p11e6p;2015-12-10;1.2
bundle_2;pbe03p11e6p;2015-11-19;1.5
pack_a;pf811p427bp;2015-11-18;0.99
pack_c;ped9ep4fcep;2015-11-26;1.99
pack_c;p308zp4730p;2015-11-14;1.99
pack_a;p3z8fp40a8p;2015-11-31;0.99
pack_e;p7ezcp47a1p;2015-12-11;5
pack_c;p4d1bp11e7p;2015-11-22;1.99
pack_d;p0716p11e7p;2015-11-30;2.5
pack_e;p4760p11e7p;2015-11-12;5
pack_e;pc7bep11e6p;2015-11-28;5
pack_c;p7d48p4198p;2015-11-19;1.99
bundle_2;p4261p44e7p;2015-12-07;1.5
pack_e;pf486p47bcp;2015-11-25;5
pack_a;p6de8p4661p;2015-12-11;0.99
pack_a;p6eedp4b27p;2015-11-14;0.99
pack_a;pcz44p11e6p;2015-11-19;0.99
pack_e;pff3ap47d2p;2015-11-23;5
pack_a;p8zc0p11e7p;2015-12-07;0.99
pack_b;p60ezp11e7p;2015-12-04;1.2
pack_a;pz6e2p11e7p;2015-11-16;0.99
pack_a;pcbc2p11e6p;2015-11-13;0.99
pack_c;pbef2p11e6p;2015-12-04;1.99
pack_a;pz02dp42bep;2015-12-05;0.99
pack_d;p1bbap11e7p;2015-11-31;2.5
pack_a;p9066p46f1p;2015-12-09;0.99
pack_c;pc238p11e6p;2015-11-28;1.99
pack_c;pe91bp4c0bp;2015-11-27;1.99
pack_a;p08edp11e7p;2015-11-30;0.99
pack_c;p88z6p11e7p;2015-11-31;1.99
pack_a;pca92p11e6p;2015-11-29;0.99
pack_a;pcz73p4f2bp;2015-11-26;0.99
bundle_10;pf9cfp46d8p;2015-11-21;18.5
bundle_10;p83azp461dp;2015-12-09;18.5
pack_d;p4267p4b10p;2015-11-28;2.5
pack_a;p0709p4e0dp;2015-12-12;0.99
bundle_10;p2b87p4460p;2015-11-19;18.5
pack_a;pbe91p11e6p;2015-11-22;0.99
pack_b;pbe1ap11e6p;2015-12-04;1.2
bundle_9;p93d4p4bccp;2015-11-22;18.5
bundle_9;p7dz6p4011p;2015-12-06;18.5
pack_c;pf1d6p4ca1p;2015-11-20;1.99
pack_e;p83b8p4989p;2015-11-19;5
pack_a;pzebfp11e7p;2015-11-28;0.99
pack_a;p2daep46dbp;2015-11-31;0.99
pack_e;pf21ep4b97p;2015-12-09;5
pack_d;p0z2dp400ep;2015-11-25;2.5
pack_d;p99zdp11e7p;2015-11-12;2.5
pack_e;p41d7p11e7p;2015-11-24;5
pack_e;pbe8dp11e6p;2015-12-05;5
bundle_2;pc29zp11e6p;2015-12-02;1.5
pack_a;p1220p4faep;2015-11-31;0.99
pack_a;pz839p11e7p;2015-11-28;0.99
pack_e;pz919p11e7p;2015-12-04;5
pack_e;p2bz9p4cezp;2015-11-24;5
pack_a;p9bc1p11e7p;2015-11-27;0.99
pack_a;p03fep4e06p;2015-11-26;0.99
pack_a;peffep4914p;2015-11-21;0.99
pack_a;p4648p420ep;2015-12-09;0.99
pack_a;pcfzzp11e6p;2015-11-31;0.99
pack_a;p6204p11e7p;2015-11-19;0.99
pack_a;pzz96p4c8ap;2015-12-05;0.99
pack_a;p9cdep11e7p;2015-11-14;0.99
pack_a;p82cfp44e1p;2015-11-27;0.99
pack_a;pa4d6p40b0p;2015-11-28;0.99
pack_b;p9bc1p11e7p;2015-11-20;1.2
bundle_8;pa404p11e7p;2015-12-02;18.5
pack_a;p0b6cp41bcp;2015-11-14;0.99
pack_e;p7a36p4f3ap;2015-12-08;5
pack_c;pzb91p11e7p;2015-11-26;1.99
pack_b;pz64zp11e7p;2015-12-06;1.2
pack_e;p02afp483cp;2015-11-31;5
bundle_3;pc9f2p11e6p;2015-11-30;21.99
bundle_10;p1fazp4zaap;2015-11-13;18.5
pack_a;p2d69p4a0zp;2015-12-05;0.99
pack_e;p77azp11e7p;2015-12-03;5
bundle_9;pe370p4zf0p;2015-11-12;18.5
pack_a;p17z7p4223p;2015-11-23;0.99
bundle_3;pz9b9p11e7p;2015-12-12;21.99
pack_a;p6c4bp4a1dp;2015-12-07;0.99
pack_e;pz121p47cbp;2015-12-03;5
pack_a;p2c23p4890p;2015-11-31;0.99
pack_a;pfdfzp4ab0p;2015-11-27;0.99
pack_c;pc613p4229p;2015-11-16;1.99
pack_a;pdb41p4291p;2015-11-29;0.99
pack_c;pb323p41aap;2015-11-14;1.99
bundle_2;pzfbbp476cp;2015-11-18;1.5
pack_b;p8261p461bp;2015-11-18;1.2
pack_a;pdbf4p44zfp;2015-12-08;0.99
pack_c;pa9fep4f89p;2015-11-14;1.99
pack_a;p2ddep4d38p;2015-11-24;0.99
pack_c;pcbaep11e6p;2015-11-23;1.99
pack_a;pd4eep11e6p;2015-11-22;0.99
pack_a;p9b3fp11e7p;2015-11-19;0.99
pack_a;pa99dp48a7p;2015-11-16;0.99
pack_e;pedbzp442cp;2015-11-17;5
bundle_8;p161fp11e7p;2015-12-10;18.5
pack_b;p3z6ep4bacp;2015-11-30;1.2
pack_c;p8a88p4701p;2015-11-20;1.99
pack_e;p3fa2p11e7p;2015-11-30;5
bundle_10;pc2bcp11e6p;2015-11-14;18.5
pack_a;p16f2p11e7p;2015-11-20;0.99
pack_b;pb2f6p4f09p;2015-12-09;1.2
pack_b;p44z0p11e7p;2015-12-06;1.2
pack_a;p00c9p11e7p;2015-12-11;0.99
pack_a;pzz38p421fp;2015-12-12;0.99
pack_b;pzbfdp11e7p;2015-11-26;1.2
bundle_9;p1007p4fz4p;2015-11-12;18.5
pack_a;pbea9p11e6p;2015-12-12;0.99
pack_a;p1649p11e7p;2015-12-08;0.99
pack_c;pa1z9p4d03p;2015-12-11;1.99
bundle_10;p7492p11e7p;2015-12-03;18.5
pack_a;pzz96p4c8ap;2015-11-24;0.99
bundle_3;p004dp4a20p;2015-11-26;21.99
pack_a;pdz02p4996p;2015-12-01;0.99
pack_a;pf380p4d60p;2015-11-22;0.99
pack_c;pz1dap4eazp;2015-12-04;1.99
pack_a;p694dp11e7p;2015-11-24;0.99
pack_a;p1edcp4381p;2015-11-18;0.99
pack_e;pcabdp11e6p;2015-11-20;5
pack_a;p90dbp433ap;2015-11-24;0.99
pack_c;p9899p11e7p;2015-11-16;1.99
bundle_10;pc37ap11e6p;2015-11-18;18.5
pack_a;p6342p11e7p;2015-11-14;0.99
bundle_10;p9a19p11e7p;2015-11-24;18.5
pack_b;p9827p4272p;2015-11-24;1.2
pack_c;p4ac3p4edfp;2015-12-12;1.99
pack_b;pcad1p11e6p;2015-12-02;1.2
pack_a;p479dp11e7p;2015-12-09;0.99
pack_c;p7e6ep4d28p;2015-12-06;1.99
pack_c;p7847p4z11p;2015-11-23;1.99
pack_a;pf486p47bcp;2015-11-19;0.99
pack_a;pzf70p11e7p;2015-11-24;0.99
pack_a;pcccbp4c92p;2015-12-04;0.99
pack_a;p0zc9p4098p;2015-11-31;0.99
bundle_3;pzz7zp11e7p;2015-11-29;21.99
pack_e;p9643p4a0ep;2015-11-21;5
pack_d;p1bb8p40f9p;2015-12-12;2.5
pack_d;p7700p11e7p;2015-11-16;2.5
pack_a;p26e8p11e7p;2015-12-10;0.99
bundle_2;pbdf7p11e6p;2015-11-22;1.5
pack_a;pc9d8p11e6p;2015-11-24;0.99
pack_a;pa4dcp11e7p;2015-12-05;0.99
pack_a;p26b6p11e7p;2015-11-25;0.99
pack_e;pcef7p424ap;2015-11-18;5
pack_a;p3c14p464dp;2015-12-08;0.99
pack_b;p9f90p4c7ap;2015-12-12;1.2
pack_e;p8a7ep11e7p;2015-11-29;5
bundle_3;p3e08p432ap;2015-11-13;21.99
pack_b;p4z81p11e7p;2015-11-25;1.2
pack_b;p8zb0p11e7p;2015-11-29;1.2
pack_a;pa63fp4b4ep;2015-11-30;0.99
pack_c;p83bep4b0fp;2015-11-24;1.99
pack_a;p7663p4c96p;2015-12-08;0.99
pack_a;p90z0p11e7p;2015-11-23;0.99
pack_a;p710ep4bazp;2015-11-14;0.99
pack_e;p1eb8p4dbap;2015-12-07;5
bundle_2;pf6e4p4b70p;2015-11-23;1.5
pack_a;p606cp4fe8p;2015-11-22;0.99
pack_a;p1z6bp11e7p;2015-11-27;0.99
bundle_10;pa4d6p40b0p;2015-11-17;18.5
bundle_8;pz74dp11e7p;2015-11-18;18.5
pack_a;p7za3p4e77p;2015-11-19;0.99
pack_c;p87cep4220p;2015-11-17;1.99
pack_b;pbe02p11e6p;2015-11-25;1.2
pack_a;p993bp11e7p;2015-11-30;0.99
pack_b;pzed4p4zzep;2015-11-30;1.2
bundle_9;pd47zp4adzp;2015-12-12;18.5
bundle_8;pze7ep11e7p;2015-12-10;18.5
pack_e;pe7eap4z01p;2015-11-24;5
pack_c;p13d2p47dap;2015-11-14;1.99
pack_c;p9zaep11e7p;2015-12-01;1.99
pack_e;p0128p48f8p;2015-12-09;5
pack_e;p2b64p4432p;2015-11-31;5
pack_c;pz67zp11e7p;2015-11-31;1.99
pack_c;p73d3p11e7p;2015-11-19;1.99
pack_a;p7bd9p11e7p;2015-12-12;0.99
pack_d;p911ap48d2p;2015-11-22;2.5
pack_b;pbe2fp11e6p;2015-11-31;1.2
pack_b;p9c79p11e7p;2015-12-04;1.2
pack_a;pcb36p4370p;2015-11-28;0.99
pack_d;pdcd2p11e6p;2015-11-22;2.5
pack_c;pa0c7p4a2bp;2015-11-19;1.99
pack_e;pc39ep11e6p;2015-12-09;5
pack_a;p626bp419cp;2015-12-06;0.99
pack_a;p86azp401bp;2015-12-04;0.99
pack_e;pbe02p11e6p;2015-12-12;5
pack_c;pza02p11e7p;2015-11-13;1.99
pack_b;pecc2p4zc2p;2015-11-19;1.2
pack_b;pbe04p11e6p;2015-12-12;1.2
bundle_1;p0a8cp466ep;2015-12-08;15.99
pack_c;pbe18p11e6p;2015-12-03;1.99
pack_e;pz799p11e7p;2015-11-25;5
bundle_3;p1edcp4381p;2015-11-21;21.99
pack_a;pbe26p11e6p;2015-11-30;0.99
pack_a;pezfcp11e6p;2015-11-25;0.99
pack_a;p184dp43e9p;2015-11-29;0.99
pack_a;p4a07p49ebp;2015-11-21;0.99
bundle_10;p6187p11e7p;2015-11-29;18.5
bundle_1;p3197p4bccp;2015-11-29;15.99
pack_a;pdcd2p11e6p;2015-11-27;0.99
bundle_1;p73d3p11e7p;2015-11-23;15.99
bundle_9;p7fe1p4e4cp;2015-12-05;18.5
bundle_1;p473cp4a46p;2015-12-04;15.99
pack_c;p0709p4e0dp;2015-12-08;1.99
pack_a;p9bdcp11e7p;2015-11-22;0.99
bundle_9;p880dp11e7p;2015-12-04;18.5
pack_a;p071ap11e7p;2015-11-13;0.99
pack_c;p9a36p11e7p;2015-11-23;1.99
bundle_10;pc3dap11e6p;2015-11-26;18.5
pack_a;pcb03p11e6p;2015-11-20;0.99
pack_e;pc478p11e6p;2015-11-20;5
pack_a;p33c9p4174p;2015-12-02;0.99
pack_a;p3ezep444dp;2015-12-01;0.99
pack_a;pcbc2p11e6p;2015-11-18;0.99
bundle_9;p8ed3p4ff2p;2015-11-23;18.5
pack_c;pbe46p11e6p;2015-11-12;1.99
bundle_10;pbezfp11e6p;2015-11-19;18.5
bundle_10;p9899p11e7p;2015-11-24;18.5
pack_a;pcb39p11e6p;2015-11-12;0.99
pack_a;p90a1p470ep;2015-12-10;0.99
pack_c;pz7d4p4392p;2015-11-27;1.99
pack_e;p8042p4ec6p;2015-11-21;5
bundle_10;pf8adp4601p;2015-11-29;18.5
bundle_9;p9d43p4642p;2015-11-25;18.5
pack_a;p661ap4d64p;2015-12-08;0.99
pack_a;p2abcp11e7p;2015-11-18;0.99
pack_d;p906cp4c6fp;2015-11-19;2.5
pack_b;pbd8zp11e6p;2015-12-11;1.2
pack_d;p8ezep4ab3p;2015-11-19;2.5
pack_b;p4609p11e7p;2015-12-11;1.2
pack_a;p1ae4p4b1bp;2015-12-08;0.99
pack_a;p87cep4220p;2015-11-24;0.99
bundle_3;p881ap47b3p;2015-12-03;21.99
pack_c;pa490p11e7p;2015-11-26;1.99
bundle_1;pdbf4p44zfp;2015-12-11;15.99
pack_a;p6204p11e7p;2015-12-05;0.99
pack_b;pcccbp4c92p;2015-11-15;1.2
pack_a;paz14p4cadp;2015-11-16;0.99
pack_a;p8c2cp11e7p;2015-12-09;0.99
pack_e;p2e4ep43f3p;2015-12-02;5
pack_a;pz798p11e7p;2015-12-04;0.99
bundle_3;p88z6p11e7p;2015-11-27;21.99
pack_c;pb3e6p47b3p;2015-11-24;1.99
pack_a;p9268p441ep;2015-11-29;0.99
pack_a;p2bz8p11e7p;2015-11-20;0.99
pack_a;pc3dcp11e6p;2015-11-13;0.99
bundle_10;p982ep4339p;2015-11-15;18.5
pack_a;p2f4cp11e7p;2015-11-25;0.99
pack_d;pz798p11e7p;2015-12-02;2.5
pack_e;p674dp4dz1p;2015-12-01;5
bundle_10;pc497p11e6p;2015-11-12;18.5
pack_a;p03b9p48f3p;2015-11-31;0.99
bundle_8;p0634p4cedp;2015-11-12;18.5
pack_c;p60e0p40b4p;2015-12-09;1.99
pack_c;pc332p41b4p;2015-11-22;1.99
pack_a;p4z02p4d73p;2015-12-02;0.99
pack_c;p7dcfp44z3p;2015-11-13;1.99
bundle_10;p8zc0p11e7p;2015-11-25;18.5
bundle_2;p020ep11e7p;2015-11-25;1.5
pack_e;p9d39p11e7p;2015-11-15;5
pack_a;pbdf7p11e6p;2015-11-17;0.99
pack_e;p7fzep42dap;2015-11-20;5
pack_c;p9216p433dp;2015-11-23;1.99
pack_e;pe9b1p11e6p;2015-12-11;5
pack_a;peffep4914p;2015-12-08;0.99
pack_e;p9d1bp4236p;2015-12-05;5
pack_c;pc441p11e6p;2015-12-05;1.99
pack_c;pc900p463bp;2015-11-14;1.99
pack_c;p8a08p11e7p;2015-11-17;1.99
bundle_10;p88z6p11e7p;2015-12-07;18.5
pack_c;p7d93p491bp;2015-12-07;1.99
pack_d;p268fp4813p;2015-11-27;2.5
pack_a;p8zb8p11e7p;2015-11-29;0.99
pack_e;pd629p443dp;2015-11-26;5
bundle_10;p9f1zp11e7p;2015-11-19;18.5
pack_a;p834zp49b6p;2015-11-26;0.99
pack_a;pbebfp11e6p;2015-12-03;0.99
pack_b;p78azp4eecp;2015-12-12;1.2
pack_b;pcfebp11e6p;2015-11-17;1.2
pack_e;pa9fep4f89p;2015-11-25;5
pack_b;p0e2ap4eacp;2015-12-01;1.2
pack_b;pcb7zp4883p;2015-11-15;1.2
pack_a;p0z30p4z64p;2015-11-31;0.99
pack_a;p12f7p4fcdp;2015-11-27;0.99
pack_b;pc332p41b4p;2015-11-28;1.2
bundle_3;pfaefp4278p;2015-11-23;21.99
pack_c;pba7ep410cp;2015-12-04;1.99
pack_c;p0zd9p4ec1p;2015-11-17;1.99
pack_a;pc604p11e6p;2015-11-24;0.99
pack_a;p826ep49z0p;2015-11-28;0.99
pack_c;pc98ap11e6p;2015-11-17;1.99
pack_b;pbdcfp11e6p;2015-11-20;1.2
pack_c;p6effp11e7p;2015-11-14;1.99
pack_c;p7e7ep11e7p;2015-11-14;1.99
pack_e;p8ac1p11e7p;2015-11-14;5
bundle_10;pcf20p11e6p;2015-11-17;18.5
pack_c;pzf89p4928p;2015-11-18;1.99
pack_a;p6648p11e7p;2015-11-26;0.99
pack_a;p7c18p470cp;2015-11-13;0.99
pack_a;p9b33p4eacp;2015-12-05;0.99
pack_b;p66d4p11e7p;2015-11-18;1.2
pack_c;pcf2dp4c1bp;2015-11-20;1.99
pack_c;pz808p11e7p;2015-12-11;1.99
pack_a;p2c23p4890p;2015-11-18;0.99
pack_c;p14bzp11e7p;2015-11-17;1.99
pack_c;pz6bap11e7p;2015-12-11;1.99
pack_b;p60ezp11e7p;2015-12-12;1.2
bundle_9;p3fc8p4de9p;2015-11-17;18.5
pack_a;p3czcp4896p;2015-12-06;0.99
